-w cuckoo-map -t 1 -k 1000 -e 100000000
# started on Mon Aug 25 20:51:24 2025

232787091720,,ref-cycles,25095523066,29.00,2.726,G/sec
5958827431,,stalled-cycles-frontend,25016196038,29.00,2.56,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,85388926173,100.00,0.000,/sec
1351,,cgroup-switches,85389219903,100.00,15.821,/sec
2178,,context-switches,85389495143,100.00,25.506,/sec
275,,migrations,85389773944,100.00,3.220,/sec
0,,emulation-faults,85390021784,100.00,0.000,/sec
0,,major-faults,85390318094,100.00,0.000,/sec
848211,,minor-faults,85390585874,100.00,9.933,K/sec
848213,,page-faults,85390866064,100.00,9.933,K/sec
85391.14,msec,task-clock,85391140734,100.00,1.027,CPUs utilized
1362297052,,dTLB-loads,24927226213,29.00,15.954,M/sec
1009216364,,dTLB-load-misses,24884895400,29.00,74.08,of all dTLB cache accesses
184651,,iTLB-loads,24899402615,29.00,2.162,K/sec
1002920,,iTLB-load-misses,24968807866,29.00,543.14,of all iTLB cache accesses
323238487,,ex_ret_brn_misp,5053439624,5.00,2.4,%  bad_speculation_mispredicts
,,,,,0.0,%  bad_speculation_pipeline_restarts
209054852995,,de_src_op_disp.all,5053439624,5.00,2.5,%  bad_speculation
6445002,,resyncs_or_nc_redirects,5053439624,5.00,,
233305990859,,cpu/ls_not_halted_cyc/,5053439624,5.00,12.5,%  retiring
174661249894,,cpu/ex_ret_ops/,5053439624,5.00,,
187495137106,,ex_no_retire.load_not_complete,5049396219,5.00,3.1,%  backend_bound_cpu
,,,,,75.3,%  backend_bound_memory
1096624518075,,de_no_dispatch_per_slot.backend_stalls,5049396219,5.00,78.5,%  backend_bound
195302598421,,ex_no_retire.not_complete,5049396219,5.00,,
232963676899,,cpu/ls_not_halted_cyc/,5049396219,5.00,,
15095344259,,ex_ret_ucode_ops,5049343634,5.00,11.5,%  retiring_fastpath
,,,,,1.1,%  retiring_microcode
233165730886,,cpu/ls_not_halted_cyc/,5049343634,5.00,,
175863858426,,cpu/ex_ret_ops/,5049343634,5.00,,
